file_path,percentuale_nodata,supera_soglia
piedmont_new/fire_6753/fire_6753_2022-03-20_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6478/fire_6478_2021-08-29_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6478/fire_6478_2021-08-27_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6478/fire_6478_2021-08-24_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6478/fire_6478_2021-08-31_pre_landsat_1.tif,71.82%,YES
piedmont_new/fire_5448/fire_5448_2017-10-22_pre_landsat_2.tif,1.26%,NO
piedmont_new/fire_5448/fire_5448_2017-10-19_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5448/fire_5448_2017-10-23_pre_landsat_1.tif,28.15%,YES
piedmont_new/fire_5448/fire_5448_2017-10-22_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5448/fire_5448_2017-10-17_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5260/fire_5260_2017-01-15_pre_landsat_3.tif,98.83%,YES
piedmont_new/fire_5260/fire_5260_2017-01-16_pre_landsat_2.tif,8.53%,NO
piedmont_new/fire_5260/fire_5260_2017-01-16_pre_landsat_1.tif,90.15%,YES
piedmont_new/fire_6894/fire_6894_2023-02-02_pre_landsat_1.tif,0.02%,NO
piedmont_new/fire_6894/fire_6894_2023-02-05_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6894/fire_6894_2023-02-03_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6894/fire_6894_2023-01-31_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6596/fire_6596_2022-02-20_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6596/fire_6596_2022-02-23_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6596/fire_6596_2022-02-25_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6596/fire_6596_2022-02-23_pre_landsat_1.tif,29.79%,YES
piedmont_new/fire_6596/fire_6596_2022-02-22_pre_landsat_2.tif,29.79%,YES
piedmont_new/fire_6393/fire_6393_2021-03-16_pre_landsat_1.tif,6.43%,NO
piedmont_new/fire_6393/fire_6393_2021-03-16_pre_landsat_2.tif,5.73%,NO
piedmont_new/fire_6393/fire_6393_2021-03-10_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6393/fire_6393_2021-03-12_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6393/fire_6393_2021-03-15_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6393/fire_6393_2021-03-15_pre_landsat_3.tif,83.34%,YES
piedmont_new/fire_6618/fire_6618_2022-02-22_pre_landsat_1.tif,0.19%,NO
piedmont_new/fire_6618/fire_6618_2022-02-22_pre_landsat_2.tif,0.15%,NO
piedmont_new/fire_6618/fire_6618_2022-02-15_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6618/fire_6618_2022-02-15_pre_landsat_3.tif,96.86%,YES
piedmont_new/fire_6618/fire_6618_2022-02-18_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6618/fire_6618_2022-02-20_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6725/fire_6725_2022-04-13_pre_landsat_1.tif,96.88%,YES
piedmont_new/fire_6725/fire_6725_2022-04-16_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5320/fire_5320_2017-04-06_pre_landsat_1.tif,78.78%,YES
piedmont_new/fire_5320/fire_5320_2017-04-06_pre_landsat_2.tif,10.13%,NO
piedmont_new/fire_5320/fire_5320_2017-04-05_pre_landsat_3.tif,100.00%,YES
piedmont_new/fire_5320/fire_5320_2017-04-07_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6755/fire_6755_2022-04-19_pre_landsat_2.tif,1.55%,NO
piedmont_new/fire_6755/fire_6755_2022-04-16_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6755/fire_6755_2022-04-19_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6755/fire_6755_2022-04-14_pre_sentinel_3.tif,0.05%,NO
piedmont_new/fire_6755/fire_6755_2022-04-20_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_7046/fire_7046_2023-11-25_pre_landsat_1.tif,24.83%,YES
piedmont_new/fire_7046/fire_7046_2023-11-25_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_7046/fire_7046_2023-11-27_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_7046/fire_7046_2023-11-22_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_7046/fire_7046_2023-11-24_pre_landsat_2.tif,1.34%,NO
piedmont_new/fire_6250/fire_6250_2020-04-09_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6250/fire_6250_2020-04-13_pre_landsat_3.tif,99.23%,YES
piedmont_new/fire_6250/fire_6250_2020-04-11_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6250/fire_6250_2020-04-14_pre_landsat_1.tif,0.00%,NO
piedmont_new/fire_6250/fire_6250_2020-04-14_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6250/fire_6250_2020-04-14_pre_landsat_2.tif,0.00%,NO
piedmont_new/fire_6114/fire_6114_2019-03-19_pre_landsat_1.tif,16.53%,NO
piedmont_new/fire_6114/fire_6114_2019-03-18_pre_landsat_2.tif,3.54%,NO
piedmont_new/fire_6114/fire_6114_2019-03-23_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6114/fire_6114_2019-03-21_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6114/fire_6114_2019-03-18_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5180/fire_5180_2016-01-30_pre_landsat_1.tif,99.97%,YES
piedmont_new/fire_5180/fire_5180_2016-01-29_pre_landsat_2.tif,14.83%,NO
piedmont_new/fire_5180/fire_5180_2016-01-26_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5180/fire_5180_2016-01-29_pre_landsat_3.tif,14.84%,NO
piedmont_new/fire_6381/fire_6381_2021-02-23_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6381/fire_6381_2021-02-28_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6381/fire_6381_2021-02-28_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6381/fire_6381_2021-02-27_pre_landsat_1.tif,94.46%,YES
piedmont_new/fire_6381/fire_6381_2021-02-23_pre_sentinel_5.tif,0.00%,NO
piedmont_new/fire_6381/fire_6381_2021-02-23_pre_sentinel_6.tif,0.00%,NO
piedmont_new/fire_6381/fire_6381_2021-02-28_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6667/fire_6667_2022-03-27_pre_landsat_1.tif,2.87%,NO
piedmont_new/fire_6667/fire_6667_2022-03-22_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6667/fire_6667_2022-03-27_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6667/fire_6667_2022-03-25_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6427/fire_6427_2021-05-16_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6427/fire_6427_2021-05-11_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_6427/fire_6427_2021-05-16_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6427/fire_6427_2021-05-11_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_6427/fire_6427_2021-05-11_pre_sentinel_5.tif,0.00%,NO
piedmont_new/fire_6427/fire_6427_2021-05-10_pre_landsat_3.tif,100.00%,YES
piedmont_new/fire_6427/fire_6427_2021-05-14_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6427/fire_6427_2021-05-14_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6826/fire_6826_2022-08-02_pre_landsat_1.tif,0.04%,NO
piedmont_new/fire_6826/fire_6826_2022-07-30_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6826/fire_6826_2022-08-04_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5325/fire_5325_2017-04-14_pre_landsat_1.tif,62.88%,YES
piedmont_new/fire_5325/fire_5325_2017-04-13_pre_landsat_2.tif,72.22%,YES
piedmont_new/fire_7072/fire_7072_2023-12-22_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_7072/fire_7072_2023-12-19_pre_landsat_1.tif,63.64%,YES
piedmont_new/fire_7072/fire_7072_2023-12-18_pre_landsat_2.tif,0.01%,NO
piedmont_new/fire_7072/fire_7072_2023-12-15_pre_sentinel_4.tif,0.01%,NO
piedmont_new/fire_7072/fire_7072_2023-12-18_pre_landsat_3.tif,0.00%,NO
piedmont_new/fire_7072/fire_7072_2023-12-17_pre_sentinel_3.tif,0.01%,NO
piedmont_new/fire_7072/fire_7072_2023-12-20_pre_sentinel_2.tif,0.06%,NO
piedmont_new/fire_6581/fire_6581_2022-02-15_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_6581/fire_6581_2022-02-22_pre_landsat_1.tif,88.46%,YES
piedmont_new/fire_6581/fire_6581_2022-02-15_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6581/fire_6581_2022-02-20_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6581/fire_6581_2022-02-15_pre_sentinel_5.tif,0.00%,NO
piedmont_new/fire_6581/fire_6581_2022-02-20_pre_sentinel_1.tif,0.05%,NO
piedmont_new/fire_6581/fire_6581_2022-02-18_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6262/fire_6262_2020-01-17_pre_landsat_1.tif,99.40%,YES
piedmont_new/fire_6262/fire_6262_2020-01-12_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6262/fire_6262_2020-01-16_pre_landsat_4.tif,0.52%,NO
piedmont_new/fire_6262/fire_6262_2020-01-17_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6262/fire_6262_2020-01-16_pre_landsat_3.tif,98.38%,YES
piedmont_new/fire_6262/fire_6262_2020-01-15_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6262/fire_6262_2020-01-17_pre_landsat_2.tif,97.32%,YES
piedmont_new/fire_6616/fire_6616_2022-02-25_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6616/fire_6616_2022-02-23_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6616/fire_6616_2022-02-23_pre_landsat_1.tif,8.01%,NO
piedmont_new/fire_6616/fire_6616_2022-02-22_pre_landsat_2.tif,8.00%,NO
piedmont_new/fire_6616/fire_6616_2022-02-28_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6379/fire_6379_2021-03-23_pre_landsat_2.tif,99.54%,YES
piedmont_new/fire_6379/fire_6379_2021-03-25_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6379/fire_6379_2021-03-22_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6379/fire_6379_2021-03-24_pre_landsat_1.tif,0.63%,NO
piedmont_new/fire_6379/fire_6379_2021-03-20_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6948/fire_6948_2023-03-27_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6948/fire_6948_2023-03-25_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6948/fire_6948_2023-03-30_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6948/fire_6948_2023-03-29_pre_landsat_2.tif,38.82%,YES
piedmont_new/fire_6948/fire_6948_2023-03-30_pre_landsat_1.tif,96.65%,YES
piedmont_new/fire_6817/fire_6817_2022-06-15_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6817/fire_6817_2022-06-20_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6817/fire_6817_2022-06-15_pre_landsat_1.tif,1.30%,NO
piedmont_new/fire_7068/fire_7068_2023-12-15_pre_sentinel_4.tif,0.01%,NO
piedmont_new/fire_7068/fire_7068_2023-12-18_pre_landsat_2.tif,0.37%,NO
piedmont_new/fire_7068/fire_7068_2023-12-17_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_7068/fire_7068_2023-12-20_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_7068/fire_7068_2023-12-19_pre_landsat_1.tif,0.38%,NO
piedmont_new/fire_7068/fire_7068_2023-12-22_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_7068/fire_7068_2023-12-18_pre_landsat_3.tif,0.31%,NO
piedmont_new/fire_5265/fire_5265_2017-02-09_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_5265/fire_5265_2017-02-16_pre_landsat_1.tif,14.38%,NO
piedmont_new/fire_5265/fire_5265_2017-02-09_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5265/fire_5265_2017-02-16_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6982/fire_6982_2023-04-07_pre_landsat_3.tif,83.22%,YES
piedmont_new/fire_6982/fire_6982_2023-04-14_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_6982/fire_6982_2023-04-14_pre_sentinel_2.tif,0.07%,NO
piedmont_new/fire_6982/fire_6982_2023-04-11_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6982/fire_6982_2023-04-09_pre_sentinel_5.tif,0.01%,NO
piedmont_new/fire_6982/fire_6982_2023-04-14_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6982/fire_6982_2023-04-14_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_6982/fire_6982_2023-04-11_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5257/fire_5257_2017-01-07_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5257/fire_5257_2016-12-31_pre_landsat_2.tif,66.26%,YES
piedmont_new/fire_5257/fire_5257_2016-12-31_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5257/fire_5257_2017-01-07_pre_landsat_1.tif,0.83%,NO
piedmont_new/fire_5343/fire_5343_2017-05-17_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5343/fire_5343_2017-05-24_pre_landsat_1.tif,0.69%,NO
piedmont_new/fire_5343/fire_5343_2017-05-23_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_6303/fire_6303_2020-07-28_pre_landsat_1.tif,29.65%,YES
piedmont_new/fire_6303/fire_6303_2020-07-27_pre_landsat_2.tif,68.05%,YES
piedmont_new/fire_6303/fire_6303_2020-07-30_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5256/fire_5256_2016-12-31_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5256/fire_5256_2016-12-31_pre_landsat_2.tif,1.57%,NO
piedmont_new/fire_5256/fire_5256_2016-12-31_pre_landsat_1.tif,47.85%,YES
piedmont_new/fire_5256/fire_5256_2016-12-30_pre_landsat_3.tif,27.05%,YES
piedmont_new/fire_6374/fire_6374_2021-03-07_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6374/fire_6374_2021-03-07_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6374/fire_6374_2021-03-08_pre_landsat_1.tif,43.88%,YES
piedmont_new/fire_6374/fire_6374_2021-03-07_pre_landsat_3.tif,100.00%,YES
piedmont_new/fire_6374/fire_6374_2021-03-07_pre_landsat_2.tif,95.55%,YES
piedmont_new/fire_6374/fire_6374_2021-03-05_pre_sentinel_5.tif,0.00%,NO
piedmont_new/fire_6374/fire_6374_2021-03-12_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6374/fire_6374_2021-03-10_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6369/fire_6369_2021-03-16_pre_landsat_1.tif,0.02%,NO
piedmont_new/fire_6369/fire_6369_2021-03-10_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6369/fire_6369_2021-03-15_pre_landsat_3.tif,47.55%,YES
piedmont_new/fire_6369/fire_6369_2021-03-16_pre_landsat_2.tif,0.02%,NO
piedmont_new/fire_6369/fire_6369_2021-03-12_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6369/fire_6369_2021-03-15_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6601/fire_6601_2022-02-23_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6601/fire_6601_2022-02-20_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6601/fire_6601_2022-02-18_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6601/fire_6601_2022-02-23_pre_landsat_1.tif,0.38%,NO
piedmont_new/fire_6601/fire_6601_2022-02-22_pre_landsat_2.tif,0.13%,NO
piedmont_new/fire_6952/fire_6952_2023-04-11_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6952/fire_6952_2023-04-06_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6952/fire_6952_2023-04-04_pre_landsat_3.tif,99.89%,YES
piedmont_new/fire_6952/fire_6952_2023-04-04_pre_sentinel_5.tif,0.00%,NO
piedmont_new/fire_6952/fire_6952_2023-04-06_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_6952/fire_6952_2023-04-09_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6952/fire_6952_2023-04-06_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6952/fire_6952_2023-04-07_pre_landsat_1.tif,0.03%,NO
piedmont_new/fire_6952/fire_6952_2023-04-04_pre_sentinel_6.tif,0.02%,NO
piedmont_new/fire_6219/fire_6219_2020-02-16_pre_sentinel_3.tif,22.97%,YES
piedmont_new/fire_6219/fire_6219_2020-02-16_pre_sentinel_4.tif,22.92%,YES
piedmont_new/fire_6219/fire_6219_2020-02-19_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6219/fire_6219_2020-02-19_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6219/fire_6219_2020-02-14_pre_sentinel_5.tif,0.00%,NO
piedmont_new/fire_6219/fire_6219_2020-02-17_pre_landsat_2.tif,99.38%,YES
piedmont_new/fire_6219/fire_6219_2020-02-17_pre_landsat_1.tif,11.78%,NO
piedmont_new/fire_6472/fire_6472_2021-04-09_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6472/fire_6472_2021-04-04_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6472/fire_6472_2021-04-09_pre_landsat_1.tif,79.95%,YES
piedmont_new/fire_6472/fire_6472_2021-04-06_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6472/fire_6472_2021-04-08_pre_landsat_3.tif,70.52%,YES
piedmont_new/fire_6472/fire_6472_2021-04-08_pre_landsat_2.tif,0.00%,NO
piedmont_new/fire_6472/fire_6472_2021-04-04_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5400/fire_5400_2017-08-27_pre_landsat_1.tif,9.65%,NO
piedmont_new/fire_5400/fire_5400_2017-09-02_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5400/fire_5400_2017-09-02_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5422/fire_5422_2017-10-06_pre_landsat_3.tif,99.82%,YES
piedmont_new/fire_5422/fire_5422_2017-10-04_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_5422/fire_5422_2017-10-06_pre_landsat_2.tif,2.05%,NO
piedmont_new/fire_5422/fire_5422_2017-10-07_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5422/fire_5422_2017-10-09_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5422/fire_5422_2017-10-04_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_5422/fire_5422_2017-10-07_pre_landsat_1.tif,54.77%,YES
piedmont_new/fire_6071/fire_6071_2019-01-13_pre_landsat_1.tif,20.89%,YES
piedmont_new/fire_6071/fire_6071_2019-01-06_pre_landsat_3.tif,62.30%,YES
piedmont_new/fire_6071/fire_6071_2019-01-13_pre_landsat_2.tif,22.28%,YES
piedmont_new/fire_6071/fire_6071_2019-01-07_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6071/fire_6071_2019-01-10_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6071/fire_6071_2019-01-06_pre_landsat_4.tif,82.98%,YES
piedmont_new/fire_6071/fire_6071_2019-01-12_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6356/fire_6356_2021-02-23_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6356/fire_6356_2021-02-28_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6356/fire_6356_2021-02-27_pre_landsat_1.tif,81.11%,YES
piedmont_new/fire_6356/fire_6356_2021-02-23_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5297/fire_5297_2017-03-11_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5297/fire_5297_2017-03-12_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_7064/fire_7064_2023-12-20_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_7064/fire_7064_2023-12-26_pre_landsat_3.tif,0.03%,NO
piedmont_new/fire_7064/fire_7064_2023-12-20_pre_sentinel_5.tif,0.00%,NO
piedmont_new/fire_7064/fire_7064_2023-12-22_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_7064/fire_7064_2023-12-26_pre_landsat_2.tif,100.00%,YES
piedmont_new/fire_7064/fire_7064_2023-12-25_pre_sentinel_2.tif,0.01%,NO
piedmont_new/fire_7064/fire_7064_2023-12-27_pre_landsat_1.tif,99.99%,YES
piedmont_new/fire_7064/fire_7064_2023-12-27_pre_sentinel_1.tif,0.01%,NO
piedmont_new/fire_6674/fire_6674_2022-03-22_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6674/fire_6674_2022-03-20_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6674/fire_6674_2022-03-19_pre_landsat_1.tif,0.00%,NO
piedmont_new/fire_6674/fire_6674_2022-03-17_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6276/fire_6276_2020-02-04_pre_sentinel_7.tif,0.00%,NO
piedmont_new/fire_6276/fire_6276_2020-02-04_pre_sentinel_8.tif,0.00%,NO
piedmont_new/fire_6276/fire_6276_2020-02-06_pre_sentinel_6.tif,0.00%,NO
piedmont_new/fire_6276/fire_6276_2020-02-11_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6276/fire_6276_2020-02-09_pre_landsat_2.tif,25.70%,YES
piedmont_new/fire_6276/fire_6276_2020-02-09_pre_landsat_3.tif,25.68%,YES
piedmont_new/fire_6276/fire_6276_2020-02-09_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6276/fire_6276_2020-02-06_pre_sentinel_5.tif,0.00%,NO
piedmont_new/fire_6276/fire_6276_2020-02-11_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6276/fire_6276_2020-02-09_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6276/fire_6276_2020-02-10_pre_landsat_1.tif,1.48%,NO
piedmont_new/fire_5247/fire_5247_2016-12-28_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5247/fire_5247_2016-12-31_pre_landsat_1.tif,5.15%,NO
piedmont_new/fire_5247/fire_5247_2016-12-30_pre_landsat_3.tif,21.57%,YES
piedmont_new/fire_5247/fire_5247_2016-12-31_pre_landsat_2.tif,1.69%,NO
piedmont_new/fire_5247/fire_5247_2016-12-31_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5459/fire_5459_2017-10-22_pre_landsat_2.tif,0.00%,NO
piedmont_new/fire_5459/fire_5459_2017-10-23_pre_landsat_1.tif,81.19%,YES
piedmont_new/fire_5459/fire_5459_2017-10-19_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_5459/fire_5459_2017-10-22_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_5459/fire_5459_2017-10-17_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6644/fire_6644_2022-03-20_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6644/fire_6644_2022-03-20_pre_sentinel_3.tif,0.04%,NO
piedmont_new/fire_6644/fire_6644_2022-03-25_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6316/fire_6316_2020-08-02_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6316/fire_6316_2020-08-03_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_6316/fire_6316_2020-07-30_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6316/fire_6316_2020-08-04_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6316/fire_6316_2020-07-28_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_6652/fire_6652_2022-03-30_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6652/fire_6652_2022-03-27_pre_landsat_1.tif,54.09%,YES
piedmont_new/fire_6652/fire_6652_2022-03-27_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6652/fire_6652_2022-03-27_pre_landsat_2.tif,96.33%,YES
piedmont_new/fire_6652/fire_6652_2022-03-30_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6652/fire_6652_2022-03-25_pre_sentinel_5.tif,0.00%,NO
piedmont_new/fire_6652/fire_6652_2022-03-27_pre_sentinel_4.tif,0.00%,NO
piedmont_new/fire_4938/fire_4938_2015-11-11_pre_landsat_1.tif,23.66%,YES
piedmont_new/fire_4938/fire_4938_2015-11-14_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_4938/fire_4938_2015-11-10_pre_landsat_2.tif,42.29%,YES
piedmont_new/fire_6829/fire_6829_2022-08-17_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6829/fire_6829_2022-08-12_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6829/fire_6829_2022-08-18_pre_landsat_1.tif,100.00%,YES
piedmont_new/fire_6829/fire_6829_2022-08-14_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6783/fire_6783_2022-06-13_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6783/fire_6783_2022-06-06_pre_landsat_2.tif,53.02%,YES
piedmont_new/fire_6783/fire_6783_2022-06-07_pre_landsat_1.tif,51.04%,YES
piedmont_new/fire_6783/fire_6783_2022-06-08_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6783/fire_6783_2022-06-10_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6284/fire_6284_2020-02-26_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6284/fire_6284_2020-02-26_pre_landsat_1.tif,98.96%,YES
piedmont_new/fire_6284/fire_6284_2020-02-21_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6391/fire_6391_2021-04-01_pre_landsat_1.tif,0.40%,NO
piedmont_new/fire_6391/fire_6391_2021-03-30_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6391/fire_6391_2021-03-27_pre_sentinel_3.tif,0.00%,NO
piedmont_new/fire_6391/fire_6391_2021-03-31_pre_landsat_2.tif,39.44%,YES
piedmont_new/fire_6391/fire_6391_2021-04-01_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6868/fire_6868_2022-09-28_pre_sentinel_2.tif,0.00%,NO
piedmont_new/fire_6868/fire_6868_2022-09-27_pre_landsat_1.tif,8.72%,NO
piedmont_new/fire_6868/fire_6868_2022-10-03_pre_sentinel_1.tif,0.00%,NO
piedmont_new/fire_6525/fire_6525_2022-01-30_pre_landsat_1.tif,0.27%,NO
piedmont_new/fire_6525/fire_6525_2022-01-29_pre_landsat_3.tif,0.20%,NO
piedmont_new/fire_6525/fire_6525_2022-01-29_pre_sentinel_2.tif,0.00%,NO
